   60.65, -372.98, -870.16
   67.99, -369.25, -886.33
   68.65, -367.84, -884.24
   67.19, -363.52, -872.73
   75.05, -357.88, -889.80
   70.67, -370.44, -884.88
   59.23, -376.30, -878.87
   74.20, -373.96, -881.82
   68.89, -360.44, -879.47
   66.84, -379.87, -865.13
   70.02, -368.18, -881.10
   33.58, -329.42, -906.05
  -54.96, -291.78, -925.28
 -160.13, -246.52, -912.60
 -226.57, -197.09, -906.32
 -269.94, -179.92, -916.71
 -375.16, -177.53, -895.31
 -513.41, -162.99, -818.09
 -651.21, -211.03, -691.85
 -814.41, -197.66, -514.68
 -908.13, -178.09, -348.19
 -945.44, -124.42, -273.43
 -954.35, -145.94, -209.09
 -973.95, -174.22, -114.99
 -985.95, -194.29,   31.32
 -988.10, -203.72,   95.88
 -965.16, -180.75,  207.77
 -938.80, -181.73,  321.40
 -900.31, -191.24,  393.37
 -910.93, -161.45,  395.74
 -862.81, -193.69,  464.81
 -802.51, -151.80,  576.14
 -721.83,  -90.95,  692.93
 -652.07,   -3.13,  762.79
 -622.91,   92.19,  797.41
 -615.08,  120.64,  787.82
 -562.58,  114.16,  820.14
 -453.96,  173.47,  863.38
 -421.50,  171.60,  875.05
 -427.26,  251.02,  866.25
 -393.29,  368.39,  838.87
 -396.06,  499.54,  755.77
 -317.21,  568.06,  732.61
 -246.88,  583.77,  789.22
 -104.54,  591.11,  798.07
  -21.13,  555.84,  821.94
   23.59,  588.27,  807.08
   93.37,  623.85,  769.64
  101.53,  687.79,  711.76
   67.54,  726.54,  662.05
  -17.05,  854.26,  469.52
 -172.27,  909.70,  332.23
 -222.62,  929.51,  214.36
 -206.30,  962.16,  -27.77
 -173.34,  936.73, -236.58
  -84.54,  927.76, -313.60
  -75.00,  862.07, -468.16
 -133.92,  802.77, -555.83
 -177.64,  749.27, -613.44
 -180.25,  732.97, -647.23
 -184.06,  749.00, -632.90
 -204.77,  674.97, -720.04
 -336.72,  444.31, -840.93
 -471.38,  222.91, -856.36
 -504.60,  111.16, -848.50
 -480.70,  100.68, -855.12
 -444.97,  278.38, -856.98
 -473.81,  383.46, -791.05
 -439.37,  529.16, -724.14
 -432.68,  492.30, -760.42
 -467.93,  400.74, -791.75
 -506.38,  354.94, -786.30
 -439.55,  243.35, -873.71
 -410.87,    5.94, -912.09
 -267.45, -197.28, -953.58
 -222.95, -246.34, -945.70
 -294.26, -222.65, -942.17
 -249.75, -243.15, -948.95
 -249.94, -287.85, -938.16
 -296.27, -402.00, -876.84
 -369.69, -455.91, -815.46
 -486.45, -515.09, -712.13
 -518.60, -594.55, -614.73
 -627.73, -624.79, -474.13
 -625.11, -725.43, -345.21
 -602.08, -773.67, -203.89
 -620.83, -773.72, -110.99
 -747.44, -637.80, -165.50
 -800.38, -552.86, -224.22
 -664.80, -527.83, -547.94
 -492.88, -433.71, -766.68
 -394.27, -256.07, -899.15
 -357.30,  -49.64, -940.28
 -238.29,  142.27, -975.65
 -260.14,  273.80, -944.96
 -352.06,  408.52, -868.75
 -511.51,  617.29, -610.65
 -656.09,  736.68, -254.93
 -679.81,  736.99,   88.67
 -640.24,  733.21,  276.39
 -586.55,  751.13,  312.76
 -467.36,  830.60,  308.33
 -352.40,  884.28,  289.59
 -328.43,  838.97,  439.05
 -316.88,  708.47,  644.33
 -293.67,  493.10,  835.75
 -279.17,  319.10,  914.96
 -192.20,  127.86,  975.33
 -220.99,  -50.01,  983.57
 -178.34, -250.94,  962.93
 -111.04, -412.06,  921.99
  -65.57, -477.58,  872.08
  -88.10, -511.39,  861.83
  -31.60, -536.35,  855.84
  -34.04, -554.91,  827.98
  166.77, -424.12,  891.84
   36.71, -556.00,  844.36
  -53.52, -674.35,  761.39
  -25.40, -761.71,  677.78
  -72.28, -901.04,  470.66
  -74.99, -943.33,  395.47
 -116.36, -985.49,  223.82
 -174.62, -970.69,  198.25
 -265.02, -958.18,  166.25
 -333.40, -958.61,   84.89
 -356.99, -934.12,  121.58
 -404.24, -926.92,   66.60
 -517.84, -853.09,  -33.12
 -504.00, -866.31,  -96.61
 -414.82, -899.79, -168.82
 -449.06, -806.27, -393.20
 -367.77, -749.10, -543.31
 -317.25, -660.60, -701.22
 -233.97, -357.62, -939.02
 -180.81, -305.41, -963.25
 -293.64, -508.73, -818.21
 -350.88, -695.84, -655.20
 -274.76, -549.92, -825.93
 -281.64, -295.78, -929.75
 -195.86,  303.76, -964.41
 -214.81,  406.10, -911.88
 -203.29,  434.61, -906.82
 -217.64,  568.17, -821.40
 -163.60,  675.24, -754.65
    6.84,  643.36, -797.77
  124.42,  654.73, -784.84
  268.69,  632.52, -752.23
  360.87,  715.88, -623.66
  473.69,  814.98, -359.61
  502.24,  878.31,  -57.87
  445.00,  884.47,  150.19
  458.75,  775.57,  490.09
  484.54,  585.56,  664.89
  478.40,  422.86,  795.36
  443.23,  215.63,  884.27
  387.83,  122.04,  930.83
  273.52,  -62.61,  977.67
  190.67, -185.15,  984.26
  100.26, -280.11,  957.74
   82.06, -307.63,  959.27
   97.38, -411.22,  910.15
  165.38, -503.84,  848.96
  113.52, -551.44,  800.11
   28.36, -600.88,  776.71
  -24.82, -679.91,  703.62
 -119.95, -740.76,  633.91
  -36.05, -765.39,  606.16
   24.19, -811.46,  559.38
  162.86, -937.14,  272.10
  225.68, -970.68,  -82.91
  263.76, -904.21, -378.73
  355.74, -778.13, -545.77
  280.50, -547.78, -803.08
  176.72, -397.18, -915.72
   93.88, -196.40, -993.77
    9.40, -227.43, -979.14
   12.35,   31.10,-1014.83
  -29.33,  163.80,-1005.23
  -39.27,  118.58,-1010.19
  -32.72, -190.03, -980.19
  -30.95, -690.88, -735.78
 -132.05, -800.90, -570.06
 -137.15, -869.40, -443.56
 -122.25, -962.28, -206.22
 -205.93, -935.48,  187.34
 -263.36, -878.51,  381.87
 -320.01, -820.43,  453.41
 -375.96, -772.27,  483.74
 -426.53, -785.44,  430.24
 -409.84, -750.46,  490.78
 -422.49, -726.01,  515.86
 -499.51, -698.63,  511.47
 -438.70, -584.62,  699.35
 -453.88, -236.65,  853.65
 -469.02,    1.59,  869.87
 -443.35,  229.21,  854.44
 -456.04,  229.77,  852.08
 -523.51,  235.85,  824.61
 -652.94,  196.91,  724.24
 -712.35,  101.16,  692.99
 -771.07, -240.35,  608.66
 -704.69, -472.76,  548.04
 -601.54, -645.78,  482.35
 -397.19, -835.41,  404.91
 -171.53, -883.98,  438.40
  157.14, -934.16,  345.09
  381.32, -883.12,  276.66
  571.10, -797.72,  217.91
  663.58, -744.79,  143.60
  745.94, -661.04,  -18.97
  765.65, -606.81, -222.68
  667.14, -572.99, -461.31
  633.73, -445.74, -632.02
  576.90, -347.26, -759.54
  544.07, -348.51, -777.92
  546.35, -243.54, -816.08
  612.78,  -86.24, -794.03
  653.18,  105.58, -760.31
  663.74,  167.39, -740.63
  761.53,  188.21, -620.14
  876.04,  162.43, -461.10
  914.97,  157.42, -404.12
  893.42,  262.01, -399.81
  862.69,  329.64, -383.04
  825.63,  469.52, -339.01
  754.85,  653.18, -186.89
  693.71,  727.75,   96.61
  708.27,  644.53,  359.12
  763.69,  566.02,  364.30
  755.99,  487.55,  475.35
  884.23,  354.72,  348.26
  993.76,  201.63,   -7.43
  998.38,  111.09, -141.14
  995.67,   42.21, -182.57
  948.21, -221.24, -233.73
  858.52, -474.46, -283.90
  769.04, -597.47, -218.23
  725.64, -639.76, -320.17
  608.23, -654.18, -456.45
  551.47, -635.14, -557.26
  455.46, -559.21, -716.44
  396.15, -539.51, -766.17
  348.43, -494.72, -802.51
  371.90, -434.67, -838.24
  425.05, -451.85, -793.10
  565.48, -501.36, -666.47
  823.11, -438.65, -374.02
  944.15, -339.66, -131.22
  955.31, -369.31,   51.49
  906.27, -377.26,  299.12
  687.45, -510.81,  570.18
  460.94, -759.48,  501.56
  433.85, -899.83,  153.06
  470.48, -864.97, -212.89
  492.40, -775.08, -424.33
  494.08, -631.46, -589.98
  578.83, -442.34, -680.16
  661.51, -228.66, -718.46
  673.50,  -53.69, -757.68
  627.68,  153.98, -797.42
  550.72,  395.96, -739.38
  515.90,  547.21, -674.98
  449.20,  654.30, -632.75
  430.82,  765.58, -510.80
  449.17,  834.78, -394.55
  432.57,  890.65, -220.16
  423.51,  916.37,  -64.39
  373.40,  939.38,  127.41
  281.53,  916.42,  372.77
  131.58,  835.40,  602.30
   60.09,  707.41,  743.51
   47.21,  610.47,  829.77
   90.31,  513.66,  862.67
   62.74,  504.24,  884.73
   -5.66,  410.49,  960.96
  -58.61,  271.77,  981.44
  -79.29,  303.57,  978.47
 -167.49,  169.00,  990.41
 -281.42,   13.43,  960.03
 -371.62,  -85.49,  927.60
 -431.23, -100.28,  902.03
 -460.31,  -81.36,  875.16
 -566.39, -121.84,  799.67
 -743.71, -220.04,  619.04
 -867.42, -262.09,  425.74
 -835.14, -251.43,  446.35
 -820.70,  -84.01,  548.20
 -743.21,  177.63,  645.47
 -703.11,  364.43,  613.21
 -665.48,  591.06,  490.88
 -567.83,  771.65,  306.69
 -496.13,  866.19,   99.00
 -431.31,  890.55, -171.10
 -411.90,  836.26, -404.38
 -373.18,  729.68, -583.92
 -329.36,  587.31, -757.82
 -294.81,  360.66, -911.91
 -286.32,  144.53, -968.19
 -238.58,   53.88, -986.07
 -234.34,  -59.10, -999.13
 -142.16, -269.19, -957.60
    4.82, -529.86, -865.40
   64.64, -689.46, -732.91
   47.07, -847.59, -527.19
   39.30, -922.11, -419.00
  -44.27, -959.44, -308.36
  -58.15,-1004.78, -120.45
  -27.71, -990.34,   90.49
  -82.65, -945.79,  329.56
 -234.96, -853.38,  475.35
 -360.56, -752.76,  544.78
 -482.87, -607.47,  609.08
 -639.23, -444.24,  611.75
 -657.39, -332.95,  674.78
 -591.88,  -97.86,  795.80
 -465.94,  163.31,  848.47
 -488.30,  385.06,  790.67
 -388.52,  532.97,  746.39
 -376.36,  566.03,  737.04
 -345.84,  580.06,  736.54
 -389.60,  658.37,  638.11
 -490.23,  632.51,  576.07
 -466.55,  648.91,  602.47
 -384.55,  708.18,  555.94
 -343.94,  801.04,  438.06
 -242.53,  902.26,  295.24
 -174.68,  963.03,  101.29
 -153.93,  981.30,  -21.39
 -140.58,  982.53,   18.10
 -103.97,  956.50, -193.60
  -96.95,  938.43, -289.35
 -109.23,  890.94, -413.70
 -139.37,  860.36, -479.99
 -185.93,  787.90, -591.39
 -303.07,  646.78, -701.50
 -470.17,  437.57, -770.81
 -617.47,  228.01, -763.43
 -722.00,   32.41, -689.79
 -829.08, -128.25, -544.50
 -920.50, -272.61, -299.36
 -928.65, -376.07,  -76.80
 -906.49, -420.86,   17.33
 -812.92, -544.40, -183.42
 -729.50, -512.29, -441.01
 -620.83, -413.95, -667.28
 -529.06, -212.61, -821.60
 -475.69,   45.03, -877.69
 -510.38,  291.71, -806.82
 -549.57,  546.25, -628.51
 -556.11,  744.04, -349.93
 -547.38,  831.60,   19.44
 -508.20,  753.54,  389.36
 -499.15,  570.69,  675.80
 -409.86,  520.84,  876.01
 -359.97,  218.00,  919.05
 -291.97,  155.82,  951.38
 -268.13,  132.21,  962.41
 -255.30,  114.05,  953.84
 -218.95,   69.84,  942.36
 -296.30,   28.14,  941.54
 -299.99,   -8.44,  921.34
 -353.73,  -46.22,  923.21
 -425.62,  -71.44,  868.26
 -609.18, -135.65,  770.87
 -728.53, -241.39,  642.99
 -773.27, -312.53,  544.10
 -812.55, -359.56,  452.96
 -850.17, -410.44,  353.63
 -868.43, -449.59,  245.71
 -874.55, -468.31,  133.73
 -842.77, -569.60,   34.36
 -768.70, -644.37, -179.76
 -640.09, -677.29, -389.96
 -522.04, -731.78, -506.93
 -378.41, -757.96, -577.98
 -246.11, -759.82, -639.81
  -50.31, -663.81, -768.98
  137.61, -545.61, -831.75
  266.89, -537.62, -796.82
  435.63, -522.14, -740.16
  506.03, -539.07, -685.95
  513.38, -493.08, -693.64
  440.63, -445.44, -756.42
  363.32, -364.46, -849.75
  203.60, -192.56, -955.69
   74.92,  -45.05, -978.12
 -116.61,  125.99, -978.72
 -144.94,  178.88, -970.63
 -180.25,  247.13, -939.08
 -220.13,  355.19, -899.78
 -256.46,  435.90, -858.29
 -333.96,  520.18, -788.39
 -351.64,  566.22, -738.65
 -345.87,  608.51, -706.71
 -357.54,  655.25, -657.69
 -356.17,  688.85, -609.52
 -345.64,  777.14, -509.75
 -282.46,  878.29, -380.31
 -245.27,  924.00, -284.13
 -191.22,  940.21, -277.77
  -56.11,  972.58, -112.49
   29.30,  985.32,  -50.28
   78.32,  966.97,  -56.02
  142.11,  972.71,  -51.83
  186.12,  964.63,  -76.23
  210.43,  953.78,  -77.47
  238.49,  946.07,  -98.70
  377.36,  892.09, -136.04
  436.89,  853.76, -207.83
  502.06,  789.61, -302.08
  568.18,  707.06, -388.95
  517.36,  659.19, -515.26
  451.48,  620.95, -611.28
  406.52,  613.52, -646.53
  331.98,  616.54, -699.53
  116.53,  588.25, -779.04
 -134.53,  562.22, -790.99
 -396.53,  478.39, -772.89
 -628.01,  332.83, -697.03
 -771.78,  204.08, -583.26
 -841.72,  154.88, -507.93
 -887.32,  163.07, -425.35
 -916.92,  180.08, -359.81
 -917.52,  279.50, -277.91
 -873.39,  396.48, -306.85
 -833.58,  496.26, -296.32
 -737.02,  598.61, -309.84
 -636.31,  662.06, -380.55
 -522.66,  746.05, -371.77
 -414.32,  835.55, -323.77
 -333.04,  862.74, -346.91
 -306.19,  855.36, -380.36
 -326.02,  836.99, -430.25
 -346.77,  771.25, -521.31
 -311.90,  760.72, -564.61
 -271.89,  797.57, -530.10
 -230.39,  837.16, -485.72
 -184.07,  897.15, -388.93
 -130.85,  948.55, -293.30
  -78.48,  991.81, -169.77
  -26.48,  998.73,  -87.37
   10.05, 1011.30,   45.44
   30.29,  993.04,  177.01
   65.59,  963.18,  301.18
  121.50,  925.13,  365.16
  167.76,  901.59,  421.77
  227.50,  872.82,  428.84
  242.25,  864.28,  462.06
  281.41,  828.70,  504.62
  333.17,  770.99,  542.11
  428.45,  696.59,  569.15
  488.94,  655.17,  578.69
  550.82,  587.17,  551.15
  607.28,  544.01,  577.42
  693.68,  454.27,  558.17
  762.99,  378.67,  512.54
  840.73,  292.21,  450.37
  915.88,  182.85,  345.42
  946.01,  120.30,  240.71
  965.22,  109.98,  170.33
  947.22,  120.24,  218.51
  924.32,  226.33,  225.45
  928.70,  212.76,  225.03
  926.44,  167.58,  271.09
  919.01,  178.76,  267.87
  952.26,  162.30,  230.29
  931.27,  180.29,  227.16
  932.58,  174.64,  297.47
  921.52,  110.21,  334.85
  930.86,  217.53,  244.87
  913.51,  292.30,  158.19
  917.92,  305.57,  138.80
  934.30,  266.75,  119.08
  948.07,  251.12,  108.38
  950.92,  248.50,  104.31
  943.74,  294.56,  137.06
  921.21,  342.22,  103.78
  902.99,  418.99,   65.00
  849.83,  525.68,  -22.50
  784.25,  623.06,  -92.51
  641.43,  744.93, -226.79
  492.63,  819.86, -316.14
  348.97,  863.67, -358.92
  164.21,  860.37, -489.29
   26.61,  833.12, -560.15
  -84.08,  815.40, -589.55
 -257.74,  763.28, -597.10
 -401.12,  724.24, -571.64
 -519.65,  714.03, -492.29
 -639.46,  651.15, -435.84
 -758.66,  558.67, -369.66
 -830.06,  536.02, -224.33
 -861.77,  529.01,  -24.70
 -851.78,  511.99,  139.88
 -831.38,  467.95,  284.69
 -802.92,  382.88,  444.55
 -720.47,  384.06,  550.20
 -671.62,  352.06,  656.63
 -615.87,  303.81,  724.79
 -515.17,  309.83,  791.84
 -385.61,  296.70,  855.57
 -258.51,  276.68,  910.29
 -109.27,  281.75,  936.34
   74.53,  298.59,  938.66
  135.31,  322.02,  923.62
  142.63,  329.49,  923.60
  149.28,  324.20,  928.04
  148.71,  313.41,  925.90
  109.67,  190.75,  962.17
  126.71,  -25.69,  970.07
  171.19, -192.58,  941.37
  165.44, -310.18,  920.90
  139.62, -450.01,  873.99
   81.99, -588.29,  796.28
   55.57, -675.70,  721.74
   68.11, -750.99,  626.57
   97.18, -905.29,  399.67
  139.76, -959.11,  236.98
  115.86, -978.20,   39.56
  151.30, -959.10, -116.90
  131.73, -922.05, -308.88
  131.85, -867.14, -447.65
  130.56, -774.20, -577.62
   -6.34, -710.26, -681.50
 -124.04, -632.06, -743.12
 -221.73, -556.42, -779.19
 -363.62, -477.72, -774.10
 -487.62, -362.62, -766.26
 -599.16, -229.30, -755.35
 -647.72,  -92.13, -746.26
 -717.57,   72.70, -698.23
 -715.85,  209.37, -665.71
 -697.25,  382.17, -600.71
 -672.19,  525.47, -525.49
 -669.97,  631.13, -411.69
 -639.61,  708.93, -297.21
 -606.32,  764.00, -239.18
 -577.17,  800.72, -164.39
 -557.78,  827.15, -131.98
 -494.91,  868.09, -171.09
 -466.81,  870.21, -180.79
